source_run,suite,local_size_gib,workload,config,returncode,elapsed_s,max_rss_kb,max_process_N0_GiB,max_process_N1_GiB,max_node0_used_GiB,max_node1_used_GiB,promoted_GiB,demoted_GiB,numa_hint_faults,numa_pte_updates,numa_promote_access,numa_promote_access_pages,numa_promote_nrl,numa_promote_nrl_pages,numa_promote_latency_reject,numa_promote_latency_reject_pages,numa_promote_hot,numa_promote_hot_pages,numa_promote_rate_limit_reject,numa_promote_rate_limit_reject_pages,numa_promote_try,numa_promote_try_pages,numa_tpp_inactive_reject,numa_tpp_inactive_reject_pages,numa_tpp_active_candidate,numa_tpp_active_candidate_pages,pgpromote_candidate,pgpromote_candidate_nrl,pgpromote_candidate_demoted,pgpromote_success,pgdemote_kswapd,pgdemote_direct,before_numa_balancing,after_numa_balancing,before_lru_gen_enabled,after_lru_gen_enabled,before_demotion_enabled,after_demotion_enabled,before_demotion_target,after_demotion_target,before_thp_enabled,after_thp_enabled,before_thp_defrag,after_thp_defrag,thp_mode,thp_defrag,before_scan_size_mb,after_scan_size_mb,before_scan_period_min_ms,after_scan_period_min_ms,before_hot_threshold_ms,after_hot_threshold_ms,before_local_fault_scan_size_mb,after_local_fault_scan_size_mb,before_local_fault_scan_period_ms,after_local_fault_scan_period_ms,avg_trial_s,read_s,graph500_teps,ycsb_throughput_ops,redis_last_ops_per_sec,silo_agg_throughput_ops,faster_ops_sec,gapbs_graph_mode,gapbs_graph_scale,gapbs_graph_path,graph_build_included,pr_trials,bc_trials,pr_iterations,bc_iterations,silo_scale_factor,silo_ops_per_worker,silo_threads,liblinear_dataset,liblinear_solver,liblinear_threads,command,placement,result_dir
vm32_local16_32_48,main_vm32,32,liblinear,migration_off,0,156,13588604,12.961380,0.005054,17.280430,0.428997,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,,,,kdd12,6,32,numactl --cpunodebind=0 /root/benchmark/liblinear-multicore-2.47/train -s 6 -m 32 /root/benchmark/liblinear-multicore-2.47/datasets/kdd12 /root/realworld-work/liblinear/migration_off-kdd12.model ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local32/migration_off/liblinear
vm32_local16_32_48,main_vm32,32,liblinear,tiering_0x2,0,185,13588544,12.959503,0.006935,17.251133,0.485683,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,,,,kdd12,6,32,numactl --cpunodebind=0 /root/benchmark/liblinear-multicore-2.47/train -s 6 -m 32 /root/benchmark/liblinear-multicore-2.47/datasets/kdd12 /root/realworld-work/liblinear/tiering_0x2-kdd12.model ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local32/tiering_0x2/liblinear
vm32_local16_32_48,main_vm32,32,liblinear,tpp_0x4,0,157,13588644,12.959576,0.006893,30.896431,84.579071,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,,,,kdd12,6,32,numactl --cpunodebind=0 /root/benchmark/liblinear-multicore-2.47/train -s 6 -m 32 /root/benchmark/liblinear-multicore-2.47/datasets/kdd12 /root/realworld-work/liblinear/tpp_0x4-kdd12.model ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local32/tpp_0x4/liblinear
vm32_local16_32_48,main_vm32,32,pr,migration_off,0,415,74748644,15.385731,56.177814,31.231045,108.870361,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,45.01388,51.79066,,,,,,prebuilt,29,/root/gapbs_graphs/kron_g29.sg,0,8,8,20,1,,,,,,,numactl --cpunodebind=0 /root/benchmark/gapbs/pr -f /root/gapbs_graphs/kron_g29.sg -i 20 -t 1e-4 -n 8 ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local32/migration_off/pr
vm32_local16_32_48,main_vm32,32,pr,tiering_0x2,0,404,74748588,30.708073,56.150291,31.252533,109.259163,15.764843,15.503319,81409077,82527160,81409077,81409077,20,20,70180089,70180089,11228968,11228968,0,0,11228988,11228988,0,0,0,0,11228968,20,19,4132659,4064102,0,2,2,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,43.70100,50.90731,,,,,,prebuilt,29,/root/gapbs_graphs/kron_g29.sg,0,8,8,20,1,,,,,,,numactl --cpunodebind=0 /root/benchmark/gapbs/pr -f /root/gapbs_graphs/kron_g29.sg -i 20 -t 1e-4 -n 8 ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local32/tiering_0x2/pr
vm32_local16_32_48,main_vm32,32,pr,tpp_0x4,0,1075,74748588,31.799530,56.200474,31.228683,109.262550,146.219490,146.101284,174225611,177748120,174225611,174225611,0,0,0,0,0,0,0,0,174225611,174225611,0,0,174225611,174225611,174225599,0,31519208,38330562,38299575,0,4,4,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,126.57121,52.75847,,,,,,prebuilt,29,/root/gapbs_graphs/kron_g29.sg,0,8,8,20,1,,,,,,,numactl --cpunodebind=0 /root/benchmark/gapbs/pr -f /root/gapbs_graphs/kron_g29.sg -i 20 -t 1e-4 -n 8 ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local32/tpp_0x4/pr
vm32_local16_32_48,main_vm32,32,redis_uniform,migration_off,0,268,12792,30.787632,27.255669,31.199482,28.852634,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,26.575,,,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/scripts/run_workload_case_guest.sh redis_uniform ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local32/migration_off/redis_uniform
vm32_local16_32_48,main_vm32,32,redis_uniform,tiering_0x2,0,214,12904,30.734127,27.564125,31.195175,35.890934,0.706261,21.261505,4202618,7245305,4202618,4202618,58,58,4016363,4016363,186197,186197,0,0,186255,186255,0,0,0,0,186248,58,147675,185142,5573576,0,2,2,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,54.463,,,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/scripts/run_workload_case_guest.sh redis_uniform ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local32/tiering_0x2/redis_uniform
vm32_local16_32_48,main_vm32,32,redis_uniform,tpp_0x4,0,237,12648,30.715137,27.582306,31.191963,34.991482,21.752037,40.737423,5732110,9422232,5732110,5732110,0,0,0,0,0,0,0,0,5732110,5732110,0,0,5732110,5732110,5732145,0,4215001,5702166,10679071,0,4,4,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,895.999,,,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/scripts/run_workload_case_guest.sh redis_uniform ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local32/tpp_0x4/redis_uniform
vm32_local16_32_48,main_vm32,32,redis_ycsb_a,migration_off,0,408,2923060,30.806187,35.138348,31.223949,35.861534,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,29859.277490796943,,,29859.277490796943,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/scripts/run_workload_case_guest.sh redis_ycsb_a ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local32/migration_off/redis_ycsb_a
vm32_local16_32_48,main_vm32,32,redis_ycsb_a,tiering_0x2,0,355,2925288,30.757092,35.327724,31.192287,36.037910,1.867786,24.536385,14645130,18603139,14645130,14645130,15672,15672,14154462,14154462,474996,474996,0,0,490668,490668,0,0,0,0,474996,15672,311045,489629,6432066,0,2,2,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,35341.39790375023,,,35341.39790375023,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/scripts/run_workload_case_guest.sh redis_ycsb_a ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local32/tiering_0x2/redis_ycsb_a
vm32_local16_32_48,main_vm32,32,redis_ycsb_a,tpp_0x4,0,444,2911888,30.825985,35.486496,31.199333,37.386497,61.156422,84.110516,16370674,20008882,16370674,16370674,0,0,0,0,0,0,0,0,16370671,16370671,3,3,16370671,16370671,16370671,0,13283146,16031789,22049067,0,4,4,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,24995.09025012944,,,24995.09025012944,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/scripts/run_workload_case_guest.sh redis_ycsb_a ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local32/tpp_0x4/redis_ycsb_a
vm32_local16_32_48,main_vm32,32,silo,migration_off,0,618,121302664,30.705441,84.984173,31.162125,85.653782,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,800000,100000000,32,,,,numactl --cpunodebind=0 /root/benchmark/silo/out-perf.masstree/benchmarks/dbtest --verbose --bench ycsb --num-threads 32 --scale-factor 800000 --ops-per-worker=100000000 ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local32/migration_off/silo
vm32_local16_32_48,main_vm32,32,silo,tiering_0x2,0,617,121302656,30.697060,84.992451,31.159870,85.731777,0.000000,0.000000,88222546,92340715,88222546,88222546,0,0,44063219,44063219,44159327,44159327,0,0,44159327,44159327,0,0,0,0,44159327,0,0,0,0,0,2,2,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,800000,100000000,32,,,,numactl --cpunodebind=0 /root/benchmark/silo/out-perf.masstree/benchmarks/dbtest --verbose --bench ycsb --num-threads 32 --scale-factor 800000 --ops-per-worker=100000000 ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local32/tiering_0x2/silo
vm32_local16_32_48,main_vm32,32,silo,tpp_0x4,0,664,121302412,31.090096,86.462906,31.238224,86.124153,69.762268,69.889309,94065533,97146591,94065533,94065533,0,0,0,0,0,0,0,0,94065532,94065532,1,1,94065532,94065532,94065483,0,15199391,18287760,18321063,0,4,4,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,800000,100000000,32,,,,numactl --cpunodebind=0 /root/benchmark/silo/out-perf.masstree/benchmarks/dbtest --verbose --bench ycsb --num-threads 32 --scale-factor 800000 --ops-per-worker=100000000 ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local32/tpp_0x4/silo
vm32_local16_32_48,main_vm32,48,bc,migration_off,0,718,81925012,46.328121,33.973316,46.928181,58.959476,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,83.56813,46.33217,,,,,,prebuilt,29,/root/gapbs_graphs/kron_g29.sg,0,8,8,20,1,,,,,,,numactl --cpunodebind=0 /root/benchmark/gapbs/bc -f /root/gapbs_graphs/kron_g29.sg -i 1 -n 8 ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/migration_off/bc
vm32_local16_32_48,main_vm32,48,bc,tiering_0x2,0,791,81925232,46.765884,38.956593,46.896824,100.542797,31.801266,67.407093,93091441,95482476,93091441,93091441,25,25,80419066,80419066,12672350,12672350,0,0,12672375,12672375,0,0,0,0,12672350,25,1306709,8336511,17670365,0,2,2,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,91.55117,51.36534,,,,,,prebuilt,29,/root/gapbs_graphs/kron_g29.sg,0,8,8,20,1,,,,,,,numactl --cpunodebind=0 /root/benchmark/gapbs/bc -f /root/gapbs_graphs/kron_g29.sg -i 1 -n 8 ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tiering_0x2/bc
vm32_local16_32_48,main_vm32,48,bc,tpp_0x4,0,846,81925044,47.348820,53.489830,46.926208,101.051693,166.789898,170.021164,98754926,100753742,98754926,98754926,0,0,0,0,0,0,0,0,98754926,98754926,0,0,98754926,98754926,98754926,0,33500600,43722971,44570028,0,4,4,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,98.25547,47.03576,,,,,,prebuilt,29,/root/gapbs_graphs/kron_g29.sg,0,8,8,20,1,,,,,,,numactl --cpunodebind=0 /root/benchmark/gapbs/bc -f /root/gapbs_graphs/kron_g29.sg -i 1 -n 8 ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tpp_0x4/bc
vm32_local16_32_48,main_vm32,48,btree,migration_off,0,475,69086032,46.372051,19.517487,46.896538,19.977074,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/benchmark/vmitosis-workloads/bin/bench_btree_mt ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/migration_off/btree
vm32_local16_32_48,main_vm32,48,btree,tiering_0x2,0,640,69086032,46.585392,19.814598,46.899288,21.577473,55.723038,56.811447,53207097,49283871,53207097,53207097,0,0,9667920,9667920,43539177,43539177,0,0,43539177,43539177,0,0,0,0,43539177,0,13983445,14607460,14892780,0,2,2,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/benchmark/vmitosis-workloads/bin/bench_btree_mt ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tiering_0x2/btree
vm32_local16_32_48,main_vm32,48,btree,tpp_0x4,0,629,69086032,46.482712,19.841221,46.898636,21.337479,57.540310,59.120167,54037204,50216025,54037204,54037204,0,0,0,0,0,0,0,0,54037199,54037199,5,5,54037199,54037199,54037165,0,14534176,15083847,15497997,0,4,4,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/benchmark/vmitosis-workloads/bin/bench_btree_mt ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tpp_0x4/btree
vm32_local16_32_48,main_vm32,48,faster_uniform,migration_off,0,296,61532180,46.374142,12.378849,46.865841,13.843269,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,51289230.63,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/scripts/run_workload_case_guest.sh faster_uniform ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/migration_off/faster_uniform
vm32_local16_32_48,main_vm32,48,faster_uniform,tiering_0x2,0,288,61548716,46.531425,12.701332,46.892548,14.414211,10.985577,14.469959,5524459,6382775,5524459,5524459,0,0,2555281,2555281,2969178,2969178,0,0,2969178,2969178,0,0,0,0,2969178,0,774136,2879803,3793213,0,2,2,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,65384003.30,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/scripts/run_workload_case_guest.sh faster_uniform ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tiering_0x2/faster_uniform
vm32_local16_32_48,main_vm32,48,faster_uniform,tpp_0x4,0,290,61547952,46.372543,12.675610,46.853401,14.495419,20.646755,25.315685,5895815,6828974,5895815,5895815,0,0,0,0,0,0,0,0,5895645,5895645,170,170,5895645,5895645,5895645,0,3773668,5412423,6636355,0,4,4,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,64024779.59,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/scripts/run_workload_case_guest.sh faster_uniform ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tpp_0x4/faster_uniform
vm32_local16_32_48,main_vm32,48,faster_ycsb_a,migration_off,0,278,61590140,46.378479,12.368301,46.892479,29.375954,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,42855999.32,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/scripts/run_workload_case_guest.sh faster_ycsb_a ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/migration_off/faster_ycsb_a
vm32_local16_32_48,main_vm32,48,faster_ycsb_a,tiering_0x2,0,274,61599852,46.501312,13.939518,46.844872,31.069870,12.576382,22.628628,6367256,6951624,6367256,6367256,0,0,2796500,2796500,3570756,3570756,0,0,3570756,3570756,0,0,0,0,3570756,0,1108909,3296823,5931959,0,2,2,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,46953554.31,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/scripts/run_workload_case_guest.sh faster_ycsb_a ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tiering_0x2/faster_ycsb_a
vm32_local16_32_48,main_vm32,48,faster_ycsb_a,tpp_0x4,0,273,61594988,46.490784,13.104279,46.851036,31.467796,8.953465,19.066444,3015854,2420283,3015854,3015854,0,0,0,0,0,0,0,0,3015622,3015622,232,232,3015622,3015622,3015612,0,601,2347097,4998154,0,4,4,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,50071323.95,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/scripts/run_workload_case_guest.sh faster_ycsb_a ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tpp_0x4/faster_ycsb_a
vm32_local16_32_48,main_vm32,48,graph500,migration_off,0,342,115928556,46.399403,64.166855,46.897053,64.722034,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/benchmark/vmitosis-workloads/bin/bench_graph500_mt -s 28 ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/migration_off/graph500
vm32_local16_32_48,main_vm32,48,graph500,tiering_0x2,0,340,115895740,46.522518,64.366028,46.893093,65.048706,35.504631,36.645958,37514589,50417697,37514589,37514589,0,0,27429531,27429531,10085058,10085058,0,0,10085058,10085058,0,0,0,0,10085058,0,472278,9307326,9606518,0,2,2,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/benchmark/vmitosis-workloads/bin/bench_graph500_mt -s 28 ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tiering_0x2/graph500
vm32_local16_32_48,main_vm32,48,graph500,tpp_0x4,0,362,115902680,48.629120,64.235420,46.898232,65.650585,108.308685,108.652821,41403178,52266766,41403178,41403178,0,0,0,0,0,0,0,0,41403178,41403178,0,0,41403178,41403178,41403178,0,19308757,28392472,28482685,0,4,4,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/benchmark/vmitosis-workloads/bin/bench_graph500_mt -s 28 ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tpp_0x4/graph500
